@RELATION training_set.arff
@ATTRIBUTE mpk1_t0 NUMERIC
@ATTRIBUTE lin12_t0 NUMERIC
@ATTRIBUTE class  {Primary-fate,Secondary-fate,Tertiary-fate}
@data
12.324798187365364,377.24379871543334,Secondary-fate
66.5989813817555,358.61046002311247,Secondary-fate
75.71680473544357,471.8794456577216,Secondary-fate
49.20998707463036,348.2908940639983,Secondary-fate
58.27370224752724,339.71928112785474,Secondary-fate
74.72774315480292,183.30593426637418,Secondary-fate
6.110031887033077,155.3692768102627,Secondary-fate
4.698082751797204,326.48665716212736,Secondary-fate
33.56198752544101,416.01220673473426,Secondary-fate
17.80895358818868,168.5711990959464,Secondary-fate
95.21674077141924,144.97175862227124,Secondary-fate
38.81724751593417,379.11952508796037,Secondary-fate
61.89846856805389,214.05987970281672,Secondary-fate
14.816621627289212,335.3199065238184,Secondary-fate
27.293222454571694,443.87537265154725,Secondary-fate
29.13381372581453,473.90797135790876,Secondary-fate
2.3936693929554,348.25823505510346,Secondary-fate
31.057430749985546,295.0989011268782,Secondary-fate
48.016868251980824,425.5498843377791,Secondary-fate
20.378831875521094,409.44212239082526,Secondary-fate
3.7451543838499104,358.3283148155613,Secondary-fate
90.60406448927766,277.4696744368426,Secondary-fate
93.39844998418594,248.3652908122921,Secondary-fate
39.04740941733399,465.2267944649057,Secondary-fate
108.94371837138283,417.78254097801744,Secondary-fate
25.24046390558787,477.5212307508635,Secondary-fate
40.20894413717642,448.3888574251322,Secondary-fate
35.40671027867048,194.87973627025343,Secondary-fate
28.3478602547116,379.4638683471404,Secondary-fate
107.75158939887649,313.17149369985714,Secondary-fate
11.791682038725344,377.0400997667383,Secondary-fate
98.84120108389006,414.79261062037756,Secondary-fate
0.20208352758268489,231.75250405354862,Secondary-fate
85.41792666340504,383.52450015809274,Secondary-fate
109.56889299703384,460.2922638605021,Secondary-fate
87.80444610572087,378.9240940532134,Secondary-fate
41.86039941678614,123.6516310060568,Secondary-fate
84.4981207853612,288.25392528449754,Secondary-fate
95.15003467108136,161.393924059911,Secondary-fate
94.28712691555562,361.7191758650863,Secondary-fate
97.47398117604908,383.4987215226848,Secondary-fate
47.97702053263334,311.2482862192429,Secondary-fate
10.819292272417373,204.56942231770415,Secondary-fate
63.24361765946087,179.33466437177677,Secondary-fate
39.43367330544815,360.8396614160454,Secondary-fate
65.42218029347102,458.59188045272646,Secondary-fate
47.65246111181538,325.9212040827168,Secondary-fate
46.40279786355866,404.4008042610576,Secondary-fate
68.82494944275956,478.68641196801195,Secondary-fate
15.562773174305676,159.6093978259995,Secondary-fate
32.17272648773948,350.33944843500194,Secondary-fate
70.23807891079542,188.61094060021338,Secondary-fate
29.855769520000674,342.2157695493752,Secondary-fate
29.081753760274545,433.6567991912414,Secondary-fate
11.725464432248984,415.2214968051665,Secondary-fate
16.833333311479617,388.53852361274556,Secondary-fate
86.0312460256097,477.9340665203648,Secondary-fate
99.22833334289336,119.54959309842347,Secondary-fate
72.71427199733516,465.0633210528897,Secondary-fate
84.73068185733923,287.1303469189862,Secondary-fate
82.53008380844659,220.79552944159607,Secondary-fate
88.33922050381985,268.4730390834752,Secondary-fate
106.79954440778411,120.87728900302379,Secondary-fate
64.0983945806748,160.6790471993785,Secondary-fate
84.27526758319854,488.49587569111645,Secondary-fate
54.11599366496697,438.11802782794905,Secondary-fate
25.63157756651134,120.9758160757663,Secondary-fate
88.35576993825715,270.11221717506976,Secondary-fate
9.244637992116104,372.3746633937309,Secondary-fate
99.12226356545283,142.67711165923708,Secondary-fate
67.18710075582197,245.56880176120225,Secondary-fate
4.668743964425891,138.55604054652835,Secondary-fate
4.9880243414345244,229.61456088892504,Secondary-fate
33.86707618820915,319.6063123161391,Secondary-fate
68.28134089211447,441.67003301895375,Secondary-fate
94.18539959606129,176.7413569716595,Secondary-fate
69.04139704310279,451.89695280216813,Secondary-fate
27.489940121815017,345.17362706916947,Secondary-fate
108.71027467632815,357.4113483070538,Secondary-fate
77.16679896374282,231.20732205421726,Secondary-fate
109.17689504968621,434.26610320179736,Secondary-fate
35.50364411277172,227.70073390935173,Secondary-fate
0.5278414654304409,297.64911725045914,Secondary-fate
96.07525804876883,416.11638873650304,Secondary-fate
16.230832911673573,204.25436419107706,Secondary-fate
17.735897297365746,211.25798587125232,Secondary-fate
22.28334989510863,174.34682024762049,Secondary-fate
60.849761636169994,466.55657589547315,Secondary-fate
94.00687979300972,352.31847955932835,Secondary-fate
34.7814482634375,464.25517056200357,Secondary-fate
23.212814013780807,125.0857512938313,Secondary-fate
23.76060414373359,418.12502409461814,Secondary-fate
77.07508376698084,231.21237457573142,Secondary-fate
24.17979493257079,358.5299469752089,Secondary-fate
56.26701048164661,419.6975757491806,Secondary-fate
49.04277247946469,142.53491056515196,Secondary-fate
7.7499408316983445,200.05217311329076,Secondary-fate
57.59369709337192,388.7503431955566,Secondary-fate
61.17396511451514,113.8119661388882,Secondary-fate
104.82550746528213,288.6828160193031,Secondary-fate
59.437805653124556,184.9615876827674,Secondary-fate
26.772806971199675,193.52985577592636,Secondary-fate
66.70990498631343,464.3843260416934,Secondary-fate
29.052822673744338,246.28684888490125,Secondary-fate
31.623988041488666,121.34285435860977,Secondary-fate
1.1552183997311483,414.57982497983147,Secondary-fate
107.52721636401905,126.53190158643386,Secondary-fate
8.460348209170899,286.3402839607994,Secondary-fate
33.465041611905576,206.1870291267927,Secondary-fate
95.67466625733427,185.29616468957937,Secondary-fate
21.414455249977156,463.3530512669201,Secondary-fate
68.54993757294027,377.5565494959374,Secondary-fate
73.51973218581725,120.0576706356422,Secondary-fate
107.57355228178369,121.21803215293068,Secondary-fate
25.014738823266548,295.33470882040507,Secondary-fate
92.13782398800939,480.2860522823947,Secondary-fate
0.9725184339043635,163.97117215734232,Secondary-fate
1.7574988740644015,163.4783704200704,Secondary-fate
100.51298076982405,143.03497867142755,Secondary-fate
59.30785163273011,185.9884637994599,Secondary-fate
0.8703477667008253,219.0874510798508,Secondary-fate
28.48334631730627,321.68818369752506,Secondary-fate
96.11447643073724,316.7353472571962,Secondary-fate
58.66050616801318,218.7887009569852,Secondary-fate
19.793832552236765,296.92287250969116,Secondary-fate
43.33716619492777,461.66981183684385,Secondary-fate
22.909856795139213,119.99771991147617,Secondary-fate
5.683858864640653,233.6907046024203,Secondary-fate
24.07507155129407,264.7900405223172,Secondary-fate
96.82899679934262,393.9859130646283,Secondary-fate
65.2731908278497,434.45684370404564,Secondary-fate
96.6980062151556,135.3251719572704,Secondary-fate
75.80535816986918,161.13241833890774,Secondary-fate
45.183738992001665,261.94860474971017,Secondary-fate
29.8758038513683,127.30869527805532,Secondary-fate
21.373216163095886,385.48265783721314,Secondary-fate
105.3056375902338,464.7321391998374,Secondary-fate
2.516597007094783,332.1320034118446,Secondary-fate
20.9786602775858,313.1399763284617,Secondary-fate
58.693667706649826,173.3301862303702,Secondary-fate
9.672315889617902,297.3646115082046,Secondary-fate
5.787712204209514,438.01225831363223,Secondary-fate
97.7542072616572,115.79422234653133,Secondary-fate
88.09506834210623,437.0904617684952,Secondary-fate
4.371901734863787,338.99169465701266,Secondary-fate
52.23695185130943,178.3352323419621,Secondary-fate
90.06777013831851,330.8586507496998,Secondary-fate
89.3576167722306,474.6956792625982,Secondary-fate
106.68673593597244,368.421853690346,Secondary-fate
96.01539674873182,134.7447453407005,Secondary-fate
37.168898550198726,295.18731387345167,Secondary-fate
56.343287025780704,253.3526433165953,Secondary-fate
89.86855927396802,337.1067028995517,Secondary-fate
93.12870736917576,282.79840276643245,Secondary-fate
103.59481613672284,248.78502719584245,Secondary-fate
109.25247891433304,330.86608580682633,Secondary-fate
41.494989687551076,352.04511692725765,Secondary-fate
11.688239722665653,377.88272595735975,Secondary-fate
65.98238087670487,424.02441363302245,Secondary-fate
8.326477131503559,273.59928147024146,Secondary-fate
64.4862980719965,133.72368426250415,Secondary-fate
83.88803422922798,461.16082297971025,Secondary-fate
68.82632159650394,408.022890833703,Secondary-fate
103.8868634832194,287.31678438891413,Secondary-fate
56.309340224000465,456.3943949396112,Secondary-fate
74.44413307367452,217.91036597348727,Secondary-fate
64.83536591856328,409.2842715223083,Secondary-fate
92.8598768029117,160.61974363785305,Secondary-fate
18.382349068540677,378.11026596669535,Secondary-fate
78.75783241320451,394.52151518238855,Secondary-fate
53.81923610334934,259.65646744373,Secondary-fate
105.64633127404934,209.34874845268354,Secondary-fate
31.544166792734547,119.67317946660937,Secondary-fate
9.290744257773895,353.8537388343266,Secondary-fate
72.89776451828442,195.37471245607648,Secondary-fate
81.4096686907892,176.47033570441238,Secondary-fate
40.91682712641474,358.33031637456247,Secondary-fate
85.50660935049765,286.6030435833254,Secondary-fate
88.91942549192788,294.1000758051105,Secondary-fate
73.03016396689421,435.06812892914763,Secondary-fate
61.89624021771785,329.3851906248344,Secondary-fate
102.62140068221605,123.2703801474757,Secondary-fate
2.0616737802524563,124.1949858129606,Secondary-fate
34.202799941564926,319.6692358417105,Secondary-fate
67.96705647502701,375.74078270482033,Secondary-fate
1.8742798270249261,450.81484230849793,Secondary-fate
26.128617921791424,487.2955341509972,Secondary-fate
38.041603944094255,439.4647772527975,Secondary-fate
78.39324419472577,118.93624038834585,Secondary-fate
56.32694290429011,263.54544847983686,Secondary-fate
109.27232086453056,200.47122524464595,Secondary-fate
43.45158870882165,177.9505268849834,Secondary-fate
0.5157109346995725,319.9748524157752,Secondary-fate
68.20886781756069,173.39763630103283,Secondary-fate
92.12791701018891,196.62442622980274,Secondary-fate
103.10920721515144,372.6266697232339,Secondary-fate
106.83860529549335,280.7746948574072,Secondary-fate
92.22290660787084,346.0381638172412,Secondary-fate
78.64665688228388,270.10621045076255,Secondary-fate
56.25206199933588,216.02881396295783,Secondary-fate
37.06989036593089,470.96373542640816,Secondary-fate
8.612919986059575,434.5441411089674,Secondary-fate
82.49723431563473,173.1805839386716,Secondary-fate
47.36240496964097,435.76572829404114,Secondary-fate
55.970009383015956,308.04426777486776,Secondary-fate
55.41578902697568,177.0488827243958,Secondary-fate
108.97872377506427,401.85377074563195,Secondary-fate
31.41291585098136,245.4537093275742,Secondary-fate
77.83966437157149,449.3458408493497,Secondary-fate
60.66482246981525,221.67846958081594,Secondary-fate
39.47164848178714,322.4350321789948,Secondary-fate
97.4970260174264,384.53092826254914,Secondary-fate
24.80980231702692,117.82354304465701,Secondary-fate
72.3186310974704,212.6878133901235,Secondary-fate
96.42974788606176,172.57640892974004,Secondary-fate
109.59278885052036,422.297436515107,Secondary-fate
27.759963601614498,116.1268612157331,Secondary-fate
90.28072992852331,153.10104761755025,Secondary-fate
16.726984697745177,259.9011994313175,Secondary-fate
18.98372260852016,146.9768201760207,Secondary-fate
60.412660168483015,365.3640620606958,Secondary-fate
86.38501467368155,132.580316631963,Secondary-fate
5.642283769111658,294.21482650027406,Secondary-fate
81.58705473378075,191.067647328559,Secondary-fate
65.50429387510962,153.10750739394263,Secondary-fate
98.85184098059021,450.6810250063422,Secondary-fate
102.99899586971205,261.73886286553227,Secondary-fate
9.087840655565385,428.8383956478461,Secondary-fate
48.5525071003503,246.30228620811914,Secondary-fate
47.0124424058975,386.58100070776777,Secondary-fate
80.08745455738801,279.9742177796843,Secondary-fate
29.31881562270115,168.83311729307124,Secondary-fate
5.8128643508039275,485.2647629913282,Secondary-fate
106.4006266103072,136.23790373031977,Secondary-fate
65.23111959726047,489.5268824248794,Secondary-fate
63.34840692055873,488.55958312059056,Secondary-fate
15.98405550460351,390.5425809817422,Secondary-fate
92.54103801226908,154.68952780423336,Secondary-fate
22.477029506106376,479.19962670463104,Secondary-fate
25.64598619514404,350.4446505434264,Secondary-fate
100.29370485910654,387.41277436166655,Secondary-fate
85.03590943190548,226.6284121346866,Secondary-fate
93.45013851238576,163.9378655122867,Secondary-fate
43.99508771919949,300.7717564466019,Secondary-fate
77.43103337145794,123.29404285227659,Secondary-fate
8.271932696403343,253.56796001663517,Secondary-fate
17.12163346620175,464.7700643876304,Secondary-fate
48.80307313887184,339.80512906887003,Secondary-fate
46.87554587148807,445.1131387189128,Secondary-fate
101.8145062999162,461.1316559677242,Secondary-fate
8.924202733797406,348.24959077964263,Secondary-fate
85.46573292700499,467.8396169885739,Secondary-fate
61.177296055212985,293.26825432185024,Secondary-fate
19.378520473776547,113.183165381888,Secondary-fate
2.6486633730590805,218.64368226940815,Secondary-fate
79.23346139984056,266.88038429850354,Secondary-fate
59.60557234463829,215.82143591563454,Secondary-fate
107.0629034533778,468.93666770845863,Secondary-fate
29.042118052005726,259.87657285423506,Secondary-fate
11.592453627725801,264.1637007945031,Secondary-fate
26.555315835994556,393.38393923864146,Secondary-fate
34.397845452909586,377.4959236042592,Secondary-fate
2.9204819294618254,385.6403283598876,Secondary-fate
70.1062258049801,223.26021659785275,Secondary-fate
84.81470214099834,447.0324482989923,Secondary-fate
99.63581094039384,380.8488413850505,Secondary-fate
48.30288495788803,338.0772090249736,Secondary-fate
83.82394603333672,233.14576691887657,Secondary-fate
97.17051588144861,416.8027130729978,Secondary-fate
76.37713010554297,406.01103205519405,Secondary-fate
5.631032841022745,427.0691974952618,Secondary-fate
49.12921722213176,377.72375314841275,Secondary-fate
71.57815680435564,275.1789724708421,Secondary-fate
80.93299153120083,444.5089691171148,Secondary-fate
109.38842249599085,116.82775687044725,Secondary-fate
100.64044045488292,412.2755859586994,Secondary-fate
65.52140716411233,407.27764762311284,Secondary-fate
38.306270162117585,267.75589426165567,Secondary-fate
4.466683832916788,472.07744200989083,Secondary-fate
88.80450510537123,311.4064459759726,Secondary-fate
67.38670911791249,431.3189065581962,Secondary-fate
18.28085375384305,332.4054735375456,Secondary-fate
79.53784974148067,337.28187334735094,Secondary-fate
107.4400902950534,209.96284066928837,Secondary-fate
74.72834142924236,413.8463209117092,Secondary-fate
42.987470919637964,476.69955679347214,Secondary-fate
45.32265209009019,167.11961177257996,Secondary-fate
18.742867856144557,263.3174576996531,Secondary-fate
108.56492476057322,466.81733509082926,Secondary-fate
98.95644900472277,368.63791688522605,Secondary-fate
55.36632775069239,360.512857666914,Secondary-fate
66.56910743351743,482.343976946364,Secondary-fate
43.221989711036926,262.81232886596086,Secondary-fate
80.21469208365174,423.4739129561438,Secondary-fate
81.32580371181399,172.2389773166941,Secondary-fate
69.69348432842094,214.84555841538952,Secondary-fate
30.15856611529323,209.62488499688607,Secondary-fate
0.9702218080219505,156.64115112333596,Secondary-fate
73.89859603063546,420.4082937414284,Secondary-fate
11.755216356186093,479.2121545897743,Secondary-fate
51.24103692541926,415.1586991003422,Secondary-fate
4.567741041867314,141.17349648647135,Secondary-fate
89.59997678164886,147.6413431305849,Secondary-fate
4.118810472591471,366.4494254028537,Secondary-fate
4.8203290086065405,271.82740805410924,Secondary-fate
89.66558484843976,154.47734735536483,Secondary-fate
92.68878011230852,464.94733111497754,Secondary-fate
107.25666960587009,349.51632062650106,Secondary-fate
90.34738320547179,172.10041686265393,Secondary-fate
63.15348069241669,451.4027539923495,Secondary-fate
95.20818512072587,176.92227465947917,Secondary-fate
91.15890500338605,265.23983472902836,Secondary-fate
56.37251933702651,420.9279646753342,Secondary-fate
73.50788145401526,237.13098121243706,Secondary-fate
94.15617419593711,473.00074149144245,Secondary-fate
88.94030640025474,129.42076245634883,Secondary-fate
1.6691473789435474,334.43967041511667,Secondary-fate
10.936871987320103,143.9774088580656,Secondary-fate
95.83313102202115,128.5538267301978,Secondary-fate
30.92870079250266,228.94734286248283,Secondary-fate
102.57963238983365,479.2242993841207,Secondary-fate
86.30377313485586,288.8672946352981,Secondary-fate
12.895758594307924,485.8849039788833,Secondary-fate
24.58173493800105,360.05340590728144,Secondary-fate
85.63294033571279,308.7856399683528,Secondary-fate
97.4053840485895,476.1766929134639,Secondary-fate
40.26402194723585,386.6653700475692,Secondary-fate
10.384382301987596,278.05814174203465,Secondary-fate
73.93909578833849,217.16589640377185,Secondary-fate
41.055284125813024,406.1921026600039,Secondary-fate
23.213813201592412,469.709913298393,Secondary-fate
15.49563788922682,196.95869845649517,Secondary-fate
67.58342378450828,199.7277388432581,Secondary-fate
92.39541532899491,249.9430383745466,Secondary-fate
13.996810353730142,370.92419828297966,Secondary-fate
47.01813548061486,353.32328954038167,Secondary-fate
12.313042488216952,130.67668881768583,Secondary-fate
32.4867778936323,310.91064948060534,Secondary-fate
21.897757258046784,191.20293467838513,Secondary-fate
91.97745517584616,204.39687994641827,Secondary-fate
38.17200517808331,449.80538323957717,Secondary-fate
109.7690464864626,411.1737982754045,Secondary-fate
15.458284519983188,408.23038159802456,Secondary-fate
9.94737242765494,421.81211407986007,Secondary-fate
30.36118932809621,195.50634423117657,Secondary-fate
46.87492612418826,165.4605837519752,Secondary-fate
